10

1 14.5 7.308832808828486 0.0 0.0 0.11 58.0 255
2 14.5 13.982265857392285 0.0 0.0 0.11 58.0 255
3 14.5 4.838511454775257 0.0 0.0 0.11 58.0 255
4 14.5 1.4965952049924214 0.0 0.0 0.11 58.0 255
5 14.5 14.665354032509255 0.0 0.0 0.11 58.0 255
6 14.5 13.311875251763501 0.0 0.0 0.11 58.0 255
7 14.5 11.689569792244537 0.0 0.0 0.11 58.0 255
8 14.5 12.133368129933798 0.0 0.0 0.11 58.0 255
9 14.5 11.306113077028948 0.0 0.0 0.11 58.0 255
0 14.5 12.423648265540143 0.0 0.0 0.11 58.0 255
10

1 14.5 7.308832808828486 -0.5325257009185271 0.5970061790812817 0.132 58.0 255
2 14.5 13.982265857392285 0.3577177953663071 0.7155682908557848 0.132 58.0 255
3 14.5 4.838511454775257 -0.21779917054229442 0.7697814763366865 0.132 58.0 255
4 14.5 1.4965952049924214 0.501490617932536 -0.6233034254082382 0.132 58.0 255
5 14.5 14.665354032509255 -0.2342498559490671 -0.7649359482909934 0.132 58.0 255
6 14.5 13.311875251763501 -0.490284578143301 0.6321558608720205 0.132 58.0 255
7 14.5 11.689569792244537 0.640928706743345 -0.47875922223211864 0.132 58.0 255
8 14.5 12.133368129933798 -0.5292193281361105 -0.5999390825135198 0.132 58.0 255
9 14.5 11.306113077028948 -0.4924937341969258 -0.6304362947806604 0.132 58.0 255
0 14.5 12.423648265540143 -0.6011351033565819 -0.5278603863830584 0.132 58.0 255
10

1 14.446747429908147 7.368533426736614 -0.5325257009185271 0.5970061790812817 0.154 58.0 255
2 14.535771779536631 14.053822686477863 0.3577177953663071 0.7155682908557848 0.154 58.0 255
3 14.47822008294577 4.915489602408925 -0.21779917054229442 0.7697814763366865 0.154 58.0 255
4 14.550149061793254 1.4342648624515975 0.501490617932536 -0.6233034254082382 0.154 58.0 255
5 14.476575014405093 14.588860437680156 -0.2342498559490671 -0.7649359482909934 0.154 58.0 255
6 14.45097154218567 13.375090837850703 -0.490284578143301 0.6321558608720205 0.154 58.0 255
7 14.564092870674335 11.641693870021326 0.640928706743345 -0.47875922223211864 0.154 58.0 255
8 14.44707806718639 12.073374221682446 -0.5292193281361105 -0.5999390825135198 0.154 58.0 255
9 14.450750626580307 11.243069447550882 -0.4924937341969258 -0.6304362947806604 0.154 58.0 255
0 14.439886489664342 12.370862226901837 -0.6011351033565819 -0.5278603863830584 0.154 58.0 255
10

1 14.393494859816293 7.428234044644743 -0.5325257009185271 0.5970061790812817 0.176 58.0 255
2 14.571543559073262 14.125379515563441 0.3577177953663071 0.7155682908557848 0.176 58.0 255
3 14.45644016589154 4.992467750042594 -0.21779917054229442 0.7697814763366865 0.176 58.0 255
4 14.600298123586509 1.3719345199107735 0.501490617932536 -0.6233034254082382 0.176 58.0 255
5 14.453150028810185 14.512366842851057 -0.2342498559490671 -0.7649359482909934 0.176 58.0 255
6 14.40194308437134 13.438306423937904 -0.490284578143301 0.6321558608720205 0.176 58.0 255
7 14.62818574134867 11.593817947798115 0.640928706743345 -0.47875922223211864 0.176 58.0 255
8 14.394156134372778 12.013380313431094 -0.5292193281361105 -0.5999390825135198 0.176 58.0 255
9 14.401501253160614 11.180025818072815 -0.4924937341969258 -0.6304362947806604 0.176 58.0 255
0 14.379772979328685 12.31807618826353 0.0 0.0 0.1 58.0 255
10

1 14.34024228972444 7.487934662552871 -0.5325257009185271 0.5970061790812817 0.19799999999999998 58.0 255
2 14.607315338609894 14.19693634464902 0.0 0.0 0.1 58.0 255
3 14.434660248837309 5.069445897676262 -0.21779917054229442 0.7697814763366865 0.19799999999999998 58.0 255
