10

1 14.5 14.956256860541307 0.0 0.0 0.11 58.0 255
2 14.5 2.981604921282412 0.0 0.0 0.11 58.0 255
3 14.5 4.449802204615052 0.0 0.0 0.11 58.0 255
4 14.5 8.063664482016424 0.0 0.0 0.11 58.0 255
5 14.5 10.513932352802236 0.0 0.0 0.11 58.0 255
6 14.5 11.543415970221842 0.0 0.0 0.11 58.0 255
7 14.5 12.984485580543675 0.0 0.0 0.11 58.0 255
8 14.5 11.281492581975742 0.0 0.0 0.11 58.0 255
9 14.5 2.586466858220216 0.0 0.0 0.11 58.0 255
0 14.5 3.8334774257891717 0.0 0.0 0.11 58.0 255
10

1 14.5 14.89 0.0 0.0 0.1 58.0 255
2 14.5 2.981604921282412 0.5030384523482975 0.6220549135398175 0.132 58.0 255
3 14.5 4.449802204615052 -0.4159733357470705 0.6833492401016154 0.132 58.0 255
4 14.5 8.063664482016424 0.3490650429398147 0.7198288656322595 0.132 58.0 255
5 14.5 10.513932352802236 0.6299415116911413 0.4931264461051341 0.132 58.0 255
6 14.5 11.543415970221842 0.48785915639376853 0.6340295289044199 0.132 58.0 255
7 14.5 12.984485580543675 -0.33222427044667885 0.7277547898338919 0.132 58.0 255
8 14.5 11.281492581975742 0.5638873195598654 -0.5674778329059121 0.132 58.0 255
9 14.5 2.586466858220216 -0.594033258075245 0.5358399838575968 0.132 58.0 255
0 14.5 3.8334774257891717 -0.4048506660348536 0.6899970566684582 0.132 58.0 255
10

1 14.5 14.89 0.6402332632937129 0.47968882473149566 0.122 58.0 255
2 14.55030384523483 3.0438104126363936 0.5030384523482975 0.6220549135398175 0.154 58.0 255
3 14.458402666425293 4.518137128625214 -0.4159733357470705 0.6833492401016154 0.154 58.0 255
4 14.534906504293982 8.13564736857965 0.3490650429398147 0.7198288656322595 0.154 58.0 255
5 14.562994151169114 10.563244997412749 0.6299415116911413 0.4931264461051341 0.154 58.0 255
6 14.548785915639376 11.606818923112284 0.48785915639376853 0.6340295289044199 0.154 58.0 255
7 14.466777572955332 13.057261059527065 -0.33222427044667885 0.7277547898338919 0.154 58.0 255
8 14.556388731955986 11.224744798685151 0.5638873195598654 -0.5674778329059121 0.154 58.0 255
9 14.440596674192475 2.6400508566059755 -0.594033258075245 0.5358399838575968 0.154 58.0 255
0 14.459514933396514 3.9024771314560174 -0.4048506660348536 0.6899970566684582 0.154 58.0 255
10

1 14.564023326329371 14.878 0.6402332632937129 0.47968882473149566 0.144 58.0 255
2 14.600607690469658 3.106015903990375 0.5030384523482975 0.6220549135398175 0.176 58.0 255
3 14.416805332850586 4.586472052635376 -0.4159733357470705 0.6833492401016154 0.176 58.0 255
4 14.569813008587964 8.207630255142877 0.3490650429398147 0.7198288656322595 0.176 58.0 255
5 14.625988302338229 10.612557642023262 0.6299415116911413 0.4931264461051341 0.176 58.0 255
6 14.597571831278753 11.670221876002726 0.48785915639376853 0.6340295289044199 0.176 58.0 255
7 14.433555145910663 13.130036538510454 -0.33222427044667885 0.7277547898338919 0.176 58.0 255
8 14.612777463911971 11.16799701539456 0.5638873195598654 -0.5674778329059121 0.176 58.0 255
9 14.38119334838495 2.693634854991735 -0.594033258075245 0.5358399838575968 0.176 58.0 255
0 14.419029866793029 3.971476837122863 -0.4048506660348536 0.6899970566684582 0.176 58.0 255
11

1 14.628046652658742 14.856 0.6402332632937129 0.47968882473149566 0.16599999999999998 58.0 255
2 14.650911535704488 3.1682213953443568 0.5030384523482975 0.6220549135398175 0.19799999999999998 58.0 255
3 14.37520799927588 4.6548069766455376 -0.4159733357470705 0.6833492401016154 0.19799999999999998 58.0 255
4 14.604719512881946 8.279613141706104 0.3490650429398147 0.7198288656322595 0.19799999999999998 58.0 255
5 14.688982453507343 10.661870286633775 0.6299415116911413 0.4931264461051341 0.19799999999999998 58.0 255
6 14.64635774691813 11.733624828893168 0.48785915639376853 0.6340295289044199 0.19799999999999998 58.0 255
7 14.400332718865995 13.202812017493844 -0.33222427044667885 0.7277547898338919 0.19799999999999998 58.0 255
8 14.669166195867957 11.111249232103969 0.5638873195598654 -0.5674778329059121 0.19799999999999998 58.0 255
9 14.321790022577426 2.7472188533774946 -0.594033258075245 0.5358399838575968 0.19799999999999998 58.0 255
10 0.5 7.5 0.0 0.0 0.11 58.0 0
0 14.378544800189543 4.040476542789709 -0.4048506660348536 0.6899970566684582 0.19799999999999998 58.0 255
11

1 14.692069978988114 14.834 0.6402332632937129 0.47968882473149566 0.18799999999999997 58.0 255
2 14.701215380939317 3.2304268866983383 0.5030384523482975 0.6220549135398175 0.21999999999999997 58.0 255
3 14.333610665701173 4.723141900655699 -0.4159733357470705 0.6833492401016154 0.21999999999999997 58.0 255
4 14.639626017175928 8.35159602826933 0.3490650429398147 0.7198288656322595 0.21999999999999997 58.0 255
5 14.751976604676457 10.711182931244288 0.6299415116911413 0.4931264461051341 0.21999999999999997 58.0 255
6 14.695143662557506 11.79702778178361 0.48785915639376853 0.6340295289044199 0.21999999999999997 58.0 255
7 14.367110291821326 13.275587496477234 -0.33222427044667885 0.7277547898338919 0.21999999999999997 58.0 255
8 14.725554927823943 11.054501448813378 0.0 0.0 0.1 58.0 255
9 14.262386696769902 2.800802851763254 -0.594033258075245 0.5358399838575968 0.21999999999999997 58.0 255
10 0.5 7.5 1.4999696486503284 -0.00954217626177205 0.132 58.0 0
0 14.338059733586057 4.109476248456555 -0.4048506660348536 0.6899970566684582 0.21999999999999997 58.0 255
11

1 14.756093305317485 14.812 0.6402332632937129 0.47968882473149566 0.20999999999999996 58.0 255
